question,labels,has_context
Dấu hiệu viêm cổ tử cung khi Siêu âm nâng cao,symptom,1
Triệu chứng của viêm cổ tử cung trong Siêu âm thường ,symptom,1
Dấu hiệu viêm cổ tử cung khi Siêu âm thường ,symptom,1
Triệu chứng của đa nang buồng trứng,symptom,0
Dấu hiệu đa nang buồng trứng,symptom,0
Biểu hiện khi mắc đa nang buồng trứng,symptom,0
Các dấu hiệu nhận biết đa nang buồng trứng,symptom,0
Triệu chứng đặc trưng của đa nang buồng trứng,symptom,0
Khi nào thì biết mình đang mắc đa nang buồng trứng,symptom,0
Làm sao nhận biết đa nang buồng trứng,symptom,0
đa nang buồng trứng có dấu hiệu ban đầu ra sao,symptom,0
Có triệu chứng tiềm ẩn nào của đa nang buồng trứng không,symptom,0
Triệu chứng của đa nang buồng trứng trong Mang thai,symptom,1
Dấu hiệu đa nang buồng trứng khi Mang thai,symptom,1
Triệu chứng của đa nang buồng trứng trong Thai kỳ,symptom,1
Dấu hiệu đa nang buồng trứng khi Thai kỳ,symptom,1
Triệu chứng của đa nang buồng trứng trong Ba tháng đầu,symptom,1
Dấu hiệu đa nang buồng trứng khi Ba tháng đầu,symptom,1
Triệu chứng của đa nang buồng trứng trong Ba tháng cuối,symptom,1
Dấu hiệu đa nang buồng trứng khi Ba tháng cuối,symptom,1
Triệu chứng của đa nang buồng trứng trong Nghén,symptom,1
Dấu hiệu đa nang buồng trứng khi Nghén,symptom,1
Triệu chứng của đa nang buồng trứng trong Tiểu đường thai kỳ,symptom,1
Dấu hiệu đa nang buồng trứng khi Tiểu đường thai kỳ,symptom,1
Triệu chứng của đa nang buồng trứng trong Đi bộ,symptom,1
Dấu hiệu đa nang buồng trứng khi Đi bộ,symptom,1
Triệu chứng của đa nang buồng trứng trong Siêu âm,symptom,1
Dấu hiệu đa nang buồng trứng khi Siêu âm,symptom,1
Triệu chứng của đa nang buồng trứng trong Yoga,symptom,1
Dấu hiệu đa nang buồng trứng khi Yoga,symptom,1
Triệu chứng của đa nang buồng trứng trong Xét nghiệm Pap smear,symptom,1
Dấu hiệu đa nang buồng trứng khi Xét nghiệm Pap smear,symptom,1
Triệu chứng của đa nang buồng trứng trong Sinh non,symptom,1
Dấu hiệu đa nang buồng trứng khi Sinh non,symptom,1
Triệu chứng của đa nang buồng trứng trong Cho con bú,symptom,1
Dấu hiệu đa nang buồng trứng khi Cho con bú,symptom,1
Triệu chứng của đa nang buồng trứng trong Khám phụ khoa,symptom,1
Dấu hiệu đa nang buồng trứng khi Khám phụ khoa,symptom,1
Triệu chứng của đa nang buồng trứng trong Dậy thì,symptom,1
Dấu hiệu đa nang buồng trứng khi Dậy thì,symptom,1
Triệu chứng của đa nang buồng trứng trong Nội tiết tố,symptom,1
Dấu hiệu đa nang buồng trứng khi Nội tiết tố,symptom,1
Triệu chứng của đa nang buồng trứng trong Xét nghiệm máu,symptom,1
Dấu hiệu đa nang buồng trứng khi Xét nghiệm máu,symptom,1
Triệu chứng của đa nang buồng trứng trong Xét nghiệm nước tiểu,symptom,1
Dấu hiệu đa nang buồng trứng khi Xét nghiệm nước tiểu,symptom,1
Triệu chứng của đa nang buồng trứng trong Phẫu thuật,symptom,1
Dấu hiệu đa nang buồng trứng khi Phẫu thuật,symptom,1
Triệu chứng của đa nang buồng trứng trong Dinh dưỡng,symptom,1
Dấu hiệu đa nang buồng trứng khi Dinh dưỡng,symptom,1
Triệu chứng của đa nang buồng trứng trong Tiền sản giật,symptom,1
Dấu hiệu đa nang buồng trứng khi Tiền sản giật,symptom,1
Triệu chứng của đa nang buồng trứng trong Huyết áp cao,symptom,1
Dấu hiệu đa nang buồng trứng khi Huyết áp cao,symptom,1
Triệu chứng của đa nang buồng trứng trong Thiếu máu,symptom,1
Dấu hiệu đa nang buồng trứng khi Thiếu máu,symptom,1
Triệu chứng của đa nang buồng trứng trong Vaccine HPV,symptom,1
Dấu hiệu đa nang buồng trứng khi Vaccine HPV,symptom,1
Triệu chứng của đa nang buồng trứng trong Khám sức khỏe định kỳ,symptom,1
Dấu hiệu đa nang buồng trứng khi Khám sức khỏe định kỳ,symptom,1
Triệu chứng của đa nang buồng trứng trong Siêu âm nâng cao,symptom,1
Dấu hiệu đa nang buồng trứng khi Siêu âm nâng cao,symptom,1
Triệu chứng của đa nang buồng trứng trong Siêu âm thường ,symptom,1
Dấu hiệu đa nang buồng trứng khi Siêu âm thường ,symptom,1
Triệu chứng của nhiễm nấm âm đạo,symptom,0
Dấu hiệu nhiễm nấm âm đạo,symptom,0
Biểu hiện khi mắc nhiễm nấm âm đạo,symptom,0
Các dấu hiệu nhận biết nhiễm nấm âm đạo,symptom,0
Triệu chứng đặc trưng của nhiễm nấm âm đạo,symptom,0
Khi nào thì biết mình đang mắc nhiễm nấm âm đạo,symptom,0
Làm sao nhận biết nhiễm nấm âm đạo,symptom,0
nhiễm nấm âm đạo có dấu hiệu ban đầu ra sao,symptom,0
Có triệu chứng tiềm ẩn nào của nhiễm nấm âm đạo không,symptom,0
Triệu chứng của nhiễm nấm âm đạo trong Mang thai,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Mang thai,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Thai kỳ,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Thai kỳ,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Ba tháng đầu,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Ba tháng đầu,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Ba tháng cuối,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Ba tháng cuối,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Nghén,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Nghén,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Tiểu đường thai kỳ,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Tiểu đường thai kỳ,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Đi bộ,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Đi bộ,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Siêu âm,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Siêu âm,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Yoga,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Yoga,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Xét nghiệm Pap smear,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Xét nghiệm Pap smear,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Sinh non,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Sinh non,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Cho con bú,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Cho con bú,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Khám phụ khoa,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Khám phụ khoa,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Dậy thì,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Dậy thì,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Nội tiết tố,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Nội tiết tố,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Xét nghiệm máu,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Xét nghiệm máu,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Xét nghiệm nước tiểu,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Xét nghiệm nước tiểu,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Phẫu thuật,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Phẫu thuật,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Dinh dưỡng,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Dinh dưỡng,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Tiền sản giật,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Tiền sản giật,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Huyết áp cao,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Huyết áp cao,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Thiếu máu,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Thiếu máu,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Vaccine HPV,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Vaccine HPV,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Khám sức khỏe định kỳ,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Khám sức khỏe định kỳ,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Siêu âm nâng cao,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Siêu âm nâng cao,symptom,1
Triệu chứng của nhiễm nấm âm đạo trong Siêu âm thường ,symptom,1
Dấu hiệu nhiễm nấm âm đạo khi Siêu âm thường ,symptom,1
Triệu chứng của ung thư cổ tử cung,symptom,0
Dấu hiệu ung thư cổ tử cung,symptom,0
Biểu hiện khi mắc ung thư cổ tử cung,symptom,0
Các dấu hiệu nhận biết ung thư cổ tử cung,symptom,0
Triệu chứng đặc trưng của ung thư cổ tử cung,symptom,0
Khi nào thì biết mình đang mắc ung thư cổ tử cung,symptom,0
Làm sao nhận biết ung thư cổ tử cung,symptom,0
ung thư cổ tử cung có dấu hiệu ban đầu ra sao,symptom,0
Có triệu chứng tiềm ẩn nào của ung thư cổ tử cung không,symptom,0
Triệu chứng của ung thư cổ tử cung trong Mang thai,symptom,1
Dấu hiệu ung thư cổ tử cung khi Mang thai,symptom,1
Triệu chứng của ung thư cổ tử cung trong Thai kỳ,symptom,1
Dấu hiệu ung thư cổ tử cung khi Thai kỳ,symptom,1
Triệu chứng của ung thư cổ tử cung trong Ba tháng đầu,symptom,1
Dấu hiệu ung thư cổ tử cung khi Ba tháng đầu,symptom,1
Triệu chứng của ung thư cổ tử cung trong Ba tháng cuối,symptom,1
Dấu hiệu ung thư cổ tử cung khi Ba tháng cuối,symptom,1
Triệu chứng của ung thư cổ tử cung trong Nghén,symptom,1
Dấu hiệu ung thư cổ tử cung khi Nghén,symptom,1
Triệu chứng của ung thư cổ tử cung trong Tiểu đường thai kỳ,symptom,1
Dấu hiệu ung thư cổ tử cung khi Tiểu đường thai kỳ,symptom,1
Triệu chứng của ung thư cổ tử cung trong Đi bộ,symptom,1
Dấu hiệu ung thư cổ tử cung khi Đi bộ,symptom,1
Triệu chứng của ung thư cổ tử cung trong Siêu âm,symptom,1
Dấu hiệu ung thư cổ tử cung khi Siêu âm,symptom,1
Triệu chứng của ung thư cổ tử cung trong Yoga,symptom,1
Dấu hiệu ung thư cổ tử cung khi Yoga,symptom,1
Triệu chứng của ung thư cổ tử cung trong Xét nghiệm Pap smear,symptom,1
Dấu hiệu ung thư cổ tử cung khi Xét nghiệm Pap smear,symptom,1
Triệu chứng của ung thư cổ tử cung trong Sinh non,symptom,1
Dấu hiệu ung thư cổ tử cung khi Sinh non,symptom,1
Triệu chứng của ung thư cổ tử cung trong Cho con bú,symptom,1
Dấu hiệu ung thư cổ tử cung khi Cho con bú,symptom,1
Triệu chứng của ung thư cổ tử cung trong Khám phụ khoa,symptom,1
Dấu hiệu ung thư cổ tử cung khi Khám phụ khoa,symptom,1
Triệu chứng của ung thư cổ tử cung trong Dậy thì,symptom,1
Dấu hiệu ung thư cổ tử cung khi Dậy thì,symptom,1
Triệu chứng của ung thư cổ tử cung trong Nội tiết tố,symptom,1
Dấu hiệu ung thư cổ tử cung khi Nội tiết tố,symptom,1
Triệu chứng của ung thư cổ tử cung trong Xét nghiệm máu,symptom,1
Dấu hiệu ung thư cổ tử cung khi Xét nghiệm máu,symptom,1
Triệu chứng của ung thư cổ tử cung trong Xét nghiệm nước tiểu,symptom,1
Dấu hiệu ung thư cổ tử cung khi Xét nghiệm nước tiểu,symptom,1
Triệu chứng của ung thư cổ tử cung trong Phẫu thuật,symptom,1
Dấu hiệu ung thư cổ tử cung khi Phẫu thuật,symptom,1
Triệu chứng của ung thư cổ tử cung trong Dinh dưỡng,symptom,1
Dấu hiệu ung thư cổ tử cung khi Dinh dưỡng,symptom,1
Triệu chứng của ung thư cổ tử cung trong Tiền sản giật,symptom,1
Dấu hiệu ung thư cổ tử cung khi Tiền sản giật,symptom,1
Triệu chứng của ung thư cổ tử cung trong Huyết áp cao,symptom,1
Dấu hiệu ung thư cổ tử cung khi Huyết áp cao,symptom,1
Triệu chứng của ung thư cổ tử cung trong Thiếu máu,symptom,1
Dấu hiệu ung thư cổ tử cung khi Thiếu máu,symptom,1
Triệu chứng của ung thư cổ tử cung trong Vaccine HPV,symptom,1
Dấu hiệu ung thư cổ tử cung khi Vaccine HPV,symptom,1
Triệu chứng của ung thư cổ tử cung trong Khám sức khỏe định kỳ,symptom,1
Dấu hiệu ung thư cổ tử cung khi Khám sức khỏe định kỳ,symptom,1
Triệu chứng của ung thư cổ tử cung trong Siêu âm nâng cao,symptom,1
Dấu hiệu ung thư cổ tử cung khi Siêu âm nâng cao,symptom,1
Triệu chứng của ung thư cổ tử cung trong Siêu âm thường ,symptom,1
Dấu hiệu ung thư cổ tử cung khi Siêu âm thường ,symptom,1
Triệu chứng của lạc nội mạc tử cung,symptom,0
Dấu hiệu lạc nội mạc tử cung,symptom,0
Biểu hiện khi mắc lạc nội mạc tử cung,symptom,0
Các dấu hiệu nhận biết lạc nội mạc tử cung,symptom,0
Triệu chứng đặc trưng của lạc nội mạc tử cung,symptom,0
Khi nào thì biết mình đang mắc lạc nội mạc tử cung,symptom,0
Làm sao nhận biết lạc nội mạc tử cung,symptom,0
lạc nội mạc tử cung có dấu hiệu ban đầu ra sao,symptom,0
Có triệu chứng tiềm ẩn nào của lạc nội mạc tử cung không,symptom,0
Triệu chứng của lạc nội mạc tử cung trong Mang thai,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Mang thai,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Thai kỳ,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Thai kỳ,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Ba tháng đầu,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Ba tháng đầu,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Ba tháng cuối,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Ba tháng cuối,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Nghén,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Nghén,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Tiểu đường thai kỳ,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Tiểu đường thai kỳ,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Đi bộ,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Đi bộ,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Siêu âm,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Siêu âm,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Yoga,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Yoga,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Xét nghiệm Pap smear,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Xét nghiệm Pap smear,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Sinh non,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Sinh non,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Cho con bú,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Cho con bú,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Khám phụ khoa,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Khám phụ khoa,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Dậy thì,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Dậy thì,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Nội tiết tố,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Nội tiết tố,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Xét nghiệm máu,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Xét nghiệm máu,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Xét nghiệm nước tiểu,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Xét nghiệm nước tiểu,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Phẫu thuật,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Phẫu thuật,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Dinh dưỡng,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Dinh dưỡng,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Tiền sản giật,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Tiền sản giật,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Huyết áp cao,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Huyết áp cao,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Thiếu máu,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Thiếu máu,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Vaccine HPV,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Vaccine HPV,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Khám sức khỏe định kỳ,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Khám sức khỏe định kỳ,symptom,1
Triệu chứng của lạc nội mạc tử cung trong Siêu âm nâng cao,symptom,1
