question,labels,has_context
Nguyên nhân ung thư nội mạc tử cung trong Khám sức khỏe định kỳ,cause,1
Khám phụ khoa định kỳ phát hiện được nguyên nhân ung thư nội mạc tử cung không?,cause,1
Làm sao để biết mình có nguy cơ bị ung thư nội mạc tử cung khi khám định kỳ?,cause,1
Định nghĩa thai ngoài tử cung và đối tượng dễ mắc trong Tiền sản giật,definition|population,1
Nguyên nhân và ai dễ mắc viêm cổ tử cung trong Nghén,cause|population,1
Triệu chứng và cách điều trị viêm cổ tử cung trong Dinh dưỡng,symptom|treatment,1
Viêm cổ tử cung có triệu chứng gì và cần điều trị thế nào?,symptom|treatment,1
Cách nhận biết và chữa trị viêm cổ tử cung như thế nào?,symptom|treatment,1
Xử lý ung thư nội mạc tử cung khi Xét nghiệm máu,treatment,1
"Khi xét nghiệm máu, phát hiện ung thư nội mạc tử cung thì phải làm sao?",treatment,1
Nếu kết quả xét nghiệm máu cho thấy ung thư nội mạc tử cung thì xử lý thế nào?,treatment,1
Nguy cơ mắc viêm buồng trứng khi Xét nghiệm máu,riskfactor,1
Có nguy cơ mắc viêm buồng trứng khi đi xét nghiệm máu không?,riskfactor,1
Xét nghiệm máu có thể gây viêm buồng trứng không?,riskfactor,1
Ai hay mắc tiểu không kiểm soát khi Dinh dưỡng,population,1
Ứng dụng của viêm cổ tử cung trong Sinh non,application,1
Bệnh viêm cổ tử cung có ảnh hưởng gì đến sinh non?,application,1
Viêm cổ tử cung có liên quan đến nguy cơ sinh non không?,application,1
Làm thế nào để ngừa nhiễm nấm âm đạo,prevention,0
Làm sao để tránh bị nấm âm đạo?,prevention,0
Cách phòng ngừa nấm âm đạo?,prevention,0
"Trong Tiểu đường thai kỳ, đa nang buồng trứng có nguyên nhân và dấu hiệu gì",symptom|cause,1
Đa nang buồng trứng có liên quan đến tiểu đường thai kỳ không?,symptom|cause,1
Các dấu hiệu của đa nang buồng trứng trong thai kỳ bị tiểu đường?,symptom|cause,1
Điều cần biết về thai lưu khi Dậy thì,detail,1
Những điều cần lưu ý về thai lưu trong thời gian dậy thì?,detail,1
"Khi dậy thì, người phụ nữ cần biết gì về khả năng thai lưu?",detail,1
Biến chứng đau bụng kinh trong Thai kỳ,complication,1
Đau bụng kinh có thể gây biến chứng gì trong thai kỳ?,complication,1
Biến chứng đau bụng kinh khi mang thai là gì?,complication,1
Biến chứng và cách điều trị viêm nội mạc tử cung khi Thiếu máu,treatment|complication,1
Tại sao có viêm nội mạc tử cung khi Xét nghiệm máu,cause,1
Tại sao lại bị viêm nội mạc tử cung khi đi xét nghiệm máu?,cause,1
Viêm nội mạc tử cung có liên quan gì đến xét nghiệm máu không?,cause,1
ung thư nội mạc tử cung trong Nghén thường gặp ở ai,population,1
Ai thường bị ung thư nội mạc tử cung trong thời gian nghén?,population,1
Ung thư nội mạc tử cung có thể xảy ra trong giai đoạn nghén không?,population,1
Khi mãn kinh thì nên đi khám ngay không,advice,0
Mãn kinh có cần đi khám ngay không?,advice,0
Khi nào nên đi khám ngay sau khi mãn kinh?,advice,0
Tại sao có thai lưu khi Yoga,cause,1
Tập Yoga có thể dẫn đến thai lưu không?,cause,1
Tại sao mình lại bị thai lưu khi tập Yoga?,cause,1
Điều trị u xơ tử cung trong Vaccine HPV,treatment,1
U xơ tử cung có được điều trị bằng vaccine HPV không?,treatment,1
Vaccine HPV có giúp điều trị u xơ tử cung không?,treatment,1
Tình huống nào dễ dẫn tới u xơ tử cung,riskfactor,0
Những trường hợp nào dễ bị u xơ tử cung?,riskfactor,0
U xơ tử cung thường gặp ở những tình huống nào?,riskfactor,0
Rủi ro lâu dài của viêm nội mạc tử cung,complication,0
Viêm nội mạc tử cung có nguy hiểm lâu dài không?,complication,0
Rủi ro dài hạn của viêm nội mạc tử cung?,complication,0
Tại sao có viêm đường tiết niệu khi Dinh dưỡng,cause,1
Tại sao dinh dưỡng kém có thể gây viêm đường tiết niệu?,cause,1
Nguyên nhân nào dẫn đến viêm đường tiết niệu khi chế độ dinh dưỡng không đảm bảo?,cause,1
Nguy cơ mắc mãn kinh khi Nội tiết tố,riskfactor,1
Mãn kinh có liên quan đến nội tiết tố không?,riskfactor,1
Nội tiết tố ảnh hưởng thế nào đến mãn kinh?,riskfactor,1
Định nghĩa viêm cổ tử cung và đối tượng dễ mắc trong Cho con bú,definition|population,1
Xử lý viêm nội mạc tử cung khi Ba tháng cuối,treatment,1
Ung thư nội mạc tử cung có dấu hiệu gì khi bị tiểu đường thai kỳ?,treatment,1
Cách xử lý viêm nội mạc tử cung ở ba tháng cuối thai kỳ?,treatment,1
viêm đường tiết niệu trong Dinh dưỡng,topic,1
đa kinh trong Thai kỳ thường gặp ở ai,population,1
Đa kinh trong thai kỳ thường gặp ở đối tượng nào?,population,1
Ai dễ bị đa kinh khi mang thai?,population,1
Nguy cơ mắc viêm cổ tử cung khi Huyết áp cao,riskfactor,1
Những nguy cơ mắc viêm cổ tử cung khi bị cao huyết áp,riskfactor,1
Huyết áp cao có thể gây ra những rủi ro gì đối với việc mắc viêm cổ tử cung?,riskfactor,1
Phòng ngừa u xơ tử cung trong Xét nghiệm máu,prevention,1
Xét nghiệm máu có giúp phòng ngừa u xơ tử cung không?,prevention,1
Cách nào để phòng ngừa u xơ tử cung qua xét nghiệm máu?,prevention,1
Xử lý viêm nội mạc tử cung khi Nghén,treatment,1
Bị nghén có ảnh hưởng gì đến tình trạng viêm nội mạc tử cung không?,treatment,1
Khi nghén nên xử lý viêm nội mạc tử cung thế nào?,treatment,1
Thông tin chi tiết đau bụng kinh trong Dậy thì,detail,1
"Đau bụng kinh khi dậy thì, cần lưu ý gì?",detail,1
Có cách nào giảm đau bụng kinh khi dậy thì không?,detail,1
Định nghĩa viêm buồng trứng trong Mang thai,definition,1
Viêm buồng trứng là gì?,definition,1
Định nghĩa của viêm buồng trứng là gì?,definition,1
Lời khuyên khi bị viêm vùng chậu,advice,0
Bạn có lời khuyên gì cho người bị viêm vùng chậu?,advice,0
Những lời khuyên nào hữu ích cho người mắc viêm vùng chậu?,advice,0
thai ngoài tử cung là gì khi Xét nghiệm máu,definition,1
Điều cần biết về nhiễm HPV khi Yoga,detail,1
Định nghĩa và đối tượng nguy cơ của ung thư nội mạc tử cung,definition|population,0
Phòng ngừa lạc nội mạc tử cung trong Khám sức khỏe định kỳ,prevention,1
Làm thế nào để phòng ngừa lạc nội mạc tử cung trong các đợt khám sức khỏe định kỳ?,prevention,1
Các biện pháp nào nên thực hiện để ngăn ngừa lạc nội mạc tử cung trong quá trình khám sức khỏe định kỳ?,prevention,1
"ung thư nội mạc tử cung trong Đi bộ: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
"Khi đi bộ, ung thư nội mạc tử cung có những nguyên nhân, triệu chứng và cách điều trị nào?",symptom|treatment|cause,1
"Trong quá trình đi bộ, làm thế nào để nhận biết và điều trị ung thư nội mạc tử cung?",symptom|treatment|cause,1
Có vaccine hoặc thuốc dự phòng sẩy thai không,prevention,0
Nguy cơ mắc rong kinh khi Tiểu đường thai kỳ,riskfactor,1
Các thể ung thư cổ tử cung trong Xét nghiệm máu,subdisease,1
Các thể ung thư cổ tử cung có thể phát hiện qua xét nghiệm máu?,subdisease,1
Xét nghiệm máu có thể cho biết các thể ung thư cổ tử cung?,subdisease,1
viêm nội mạc tử cung khi Khám sức khỏe định kỳ: dấu hiệu và cách chữa,symptom|treatment,1
Yếu tố nguy cơ mãn kinh trong Nghén,riskfactor,1
Những nguyên nhân nào dẫn đến ung thư nội mạc tử cung?,riskfactor,1
Mãn kinh có ảnh hưởng gì đến nghén không?,riskfactor,1
Tại sao nhiều người mắc viêm cổ tử cung,cause,0
Viêm cổ tử cung phổ biến vì lý do gì?,cause,0
Tại sao viêm cổ tử cung gặp nhiều như vậy?,cause,0
Phòng ngừa đau bụng kinh trong Huyết áp cao,prevention,1
Nguyên nhân và ai dễ mắc nhiễm nấm âm đạo trong Ba tháng đầu,cause|population,1
Làm sao tránh u xơ tử cung khi Thai kỳ,prevention,1
cách tránh u xơ tử cung khi mang thai?,prevention,1
làm sao để ngừa u xơ tử cung trong thai kỳ?,prevention,1
Ai hay mắc sinh non khi Siêu âm thường ,population,1
Ai dễ sinh non khi siêu âm thường?,population,1
Người nào thường sinh non khi siêu âm?,population,1
mãn kinh có gây di chứng gì không,complication,0
Mãn kinh có di chứng gì không?,complication,0
lạc nội mạc tử cung trong Thiếu máu thường gặp ở ai,population,1
Lạc nội mạc tử cung gây thiếu máu thường gặp ở đối tượng nào?,population,1
Ai thường bị thiếu máu do lạc nội mạc tử cung?,population,1
đau bụng kinh là thuật ngữ chỉ điều gì,definition,0
Đau bụng kinh chỉ gì trong y học?,definition,0
Thuật ngữ đau bụng kinh dùng để mô tả điều gì?,definition,0
"Trong Siêu âm, nhiễm nấm âm đạo có nguyên nhân và dấu hiệu gì",symptom|cause,1
"Trong khi siêu âm, nhiễm nấm âm đạo có những nguyên nhân và dấu hiệu nào?",symptom|cause,1
"Khi siêu âm, những nguyên nhân và dấu hiệu của nhiễm nấm âm đạo là gì?",symptom|cause,1
tiểu không kiểm soát là gì khi Siêu âm thường ,definition,1
Tiểu không kiểm soát có phải là bệnh gì không?,definition,1
"Khi siêu âm thường, tiểu không kiểm soát là tình trạng gì?",definition,1
Định nghĩa hội chứng buồng trứng đa nang trong Khám phụ khoa,definition,1
Khám phụ khoa phát hiện hội chứng buồng trứng đa nang như thế nào?,definition,1
Hội chứng buồng trứng đa nang được định nghĩa ra sao trong khám phụ khoa?,definition,1
Nguyên nhân loạn khuẩn âm đạo trong Đi bộ,cause,1
Loạn khuẩn âm đạo có thể do thói quen đi bộ?,cause,1
Đi bộ có gây loạn khuẩn âm đạo không?,cause,1
u xơ tử cung trong Dậy thì,topic,1
Đặc điểm của u xơ tử cung trong thời kỳ dậy thì,topic,1
U xơ tử cung có những biểu hiện gì khi xuất hiện trong thời kỳ dậy thì?,topic,1
Định nghĩa đa nang buồng trứng và đối tượng dễ mắc trong Siêu âm nâng cao,definition|population,1
sẩy thai trong Tiền sản giật thường gặp ở ai,population,1
Sẩy thai trong tiền sản giật thường gặp ở đối tượng nào?,population,1
Ai dễ bị sẩy thai khi có tiền sản giật?,population,1
Nguy cơ mắc viêm cổ tử cung khi Đi bộ,riskfactor,1
Ba tháng đầu cần lưu ý gì về lạc nội mạc tử cung?,riskfactor,1
Đi bộ có tăng nguy cơ viêm cổ tử cung không?,riskfactor,1
"Trong Siêu âm nâng cao, viêm cổ tử cung có nguyên nhân và dấu hiệu gì",symptom|cause,1
"Trong siêu âm nâng cao, dấu hiệu và nguyên nhân của viêm cổ tử cung là gì?",symptom|cause,1
"Khi làm siêu âm nâng cao, viêm cổ tử cung có biểu hiện và nguyên nhân gì?",symptom|cause,1
Phân loại viêm đường tiết niệu khi Khám phụ khoa,subdisease,1
Khám phụ khoa có thể chẩn đoán được các loại viêm đường tiết niệu nào?,subdisease,1
Các loại viêm đường tiết niệu được phân loại ra sao khi khám phụ khoa?,subdisease,1
u xơ tử cung trong Ba tháng đầu,topic,1
"Trong Khám phụ khoa, tiểu không kiểm soát có nguyên nhân và dấu hiệu gì",symptom|cause,1
Nguyên nhân ung thư buồng trứng trong Ba tháng đầu,cause,1
Những nguyên nhân gây ung thư buồng trứng trong ba tháng đầu thai kỳ là gì?,cause,1
"Trong ba tháng đầu thai kỳ, những yếu tố nào có thể dẫn đến ung thư buồng trứng?",cause,1
Yếu tố nguy cơ và cách phòng tránh vô kinh khi Huyết áp cao,riskfactor|prevention,1
Vô kinh có liên quan gì đến huyết áp cao?,riskfactor|prevention,1
Cách phòng ngừa vô kinh khi bị cao huyết áp?,riskfactor|prevention,1
"Trong Tiền sản giật, nhiễm nấm âm đạo có nguyên nhân và dấu hiệu gì",symptom|cause,1
Điều trị u xơ tử cung trong Cho con bú,treatment,1
Điều trị u xơ tử cung khi đang cho con bú thế nào?,treatment,1
Có cách nào điều trị u xơ tử cung khi đang cho con bú không?,treatment,1
Nguy cơ mắc ung thư cổ tử cung khi Vaccine HPV,riskfactor,1
Dấu hiệu ung thư nội mạc tử cung khi Khám sức khỏe định kỳ,symptom,1
Khám sức khỏe định kỳ có phát hiện được ung thư nội mạc tử cung không?,symptom,1
Dấu hiệu ung thư nội mạc tử cung có dễ nhận biết khi khám sức khỏe định kỳ không?,symptom,1
"viêm buồng trứng trong Khám sức khỏe định kỳ: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Cần làm gì để xử lý mãn kinh khi thực hành Yoga?,symptom|treatment|cause,1
"Trong quá trình khám sức khỏe định kỳ, viêm buồng trứng xuất hiện do đâu, có triệu chứng gì và cách điều trị ra sao?",symptom|treatment|cause,1
Định nghĩa viêm cổ tử cung và đối tượng dễ mắc trong Dinh dưỡng,definition|population,1
u nang buồng trứng bao gồm những gì,detail,0
Huyết áp cao có thể gây ra đa kinh như thế nào?,detail,0
U nang buồng trứng gồm những loại nào?,detail,0
Lời khuyên khi bị đau bụng kinh trong Dinh dưỡng,advice,1
Biến chứng viêm buồng trứng trong Yoga,complication,1
Làm Yoga có gây biến chứng viêm buồng trứng không?,complication,1
Yoga có khả năng gây biến chứng viêm buồng trứng?,complication,1
Cách phòng ngừa viêm âm đạo,prevention,0
Cách tốt nhất để phòng tránh đa kinh,prevention,0
Khi bị viêm vùng chậu nên làm gì và chữa thế nào,advice|treatment,0
Bị viêm vùng chậu phải làm sao?,advice|treatment,0
