entity_name,entity_type,article_ids,application,symptom,treatment,cause,subtopic,definition,subdisease,detail,prevention,advice,complication
Sinh theo chỉ định y khoa,topic,[],,,khởi phát chuyển dạ thông qua sử dụng thuốc hoặc một số phương pháp khác; mổ lấy thai (mổ lấy bào thai thông qua đường rạch da bụng và tử cung),tình trạng sức khỏe của mẹ; vấn đề bất thường ở thai,,sinh nở do lý do y học,,,,,
Hội chứng truyền máu song thai,disease,['78'],,một phôi nhận quá ít máu; phôi kia nhận quá nhiều máu,trích bớt máu; can thiệp ngoại khoa nhau thai; sinh sớm,,,,,,,,cả hai phôi có thể tử vong nếu không điều trị
Trữ máu cuống rốn,topic,[],,,,một số loại bệnh bạch cầu hoặc ung thư lympho; thiếu máu bất sản; thiếu máu tế bào hình liềm nặng; suy giảm miễn dịch nặng kết hợp,Hiến máu cuống rốn của bé,việc trữ máu cuống rốn là quá trình thu thập và bảo quản máu từ cuống rốn của trẻ sơ sinh sau khi sinh.,,vẫn chưa xác định được liệu các tế bào gốc lấy từ người thân có cơ hội thành công cao hơn so với những người nhận từ người ngoài hay không; các tế bào gốc từ máu cuống rốn của những người hiến tặng là người thân lẫn người ngoài đều đã thành công trong nhiều ca cấy ghép; tế bào gốc máu cuống rốn của người cho không cần phải hoàn toàn phù hợp với người nhận để có thể cấy ghép tủy xương thành công; hiện có rất ít kinh nghiệm với cấy tế bào tự thân; ngân hàng máu cuống rốn được quản lý bởi cơ quan quản lý dược và thực phẩm mỹ (fda); hiện có rất ít kinh nghiệm với cấy tế bào tự thân,,một số phụ huynh đã xem xét khả năng rằng một ngày nào đó con họ có thể bị một bệnh nghiêm trọng. vì vậy họ đã thực hiện một quyết định vào ngày sinh con mà quyết định này có thể có ích cho sức khỏe tương lai của đứa con đó hoặc cả những đứa con khác.; hãy chắc chắn là bạn đã xem xét kỹ càng việc này trước ngày sinh nở; khả năng sử dụng máu cuống rốn của một đứa trẻ thông thường không có yếu tố nguy cơ rất thấp; cân nhắc và thận trọng khi xem xét lý do của mình trong việc trữ máu cuống rốn của con; thảo luận với bác sĩ sản khoa về các lựa chọn trước khi quyết định lưu giữ máu cuống rốn; không nên lưu giữ máu cuống rốn như một phương pháp “bảo hiểm sinh học” nếu không có tiền sử bệnh trong gia đình; xem xét lưu giữ máu cuống rốn nếu có một thành viên trong gia đình đang có nhu cầu hoặc có nhiều khả năng phải thực hiện việc cấy ghép tế bào gốc; xem xét việc lưu trữ máu cuống rốn để tạo một nguồn tế bào máu gốc trong mỗi cuộc sinh; thảo luận về các lựa chọn với bác sĩ sản khoa của bạn; xem xét sự ổn định tài chính của ngân hàng máu cuống rốn; xem xét số lượng mẫu được xử lý tại cơ sở; xem xét khả năng chuyển mẫu đến cơ sở khác nếu muốn; xem xét điều gì sẽ xảy ra với mẫu của bạn nếu cơ sở không còn hoạt động nữa; xem xét lệ phí hàng năm và chi phí duy trì liên quan; xem xét liệu lệ phí có tăng hay cố định,tế bào gốc máu cuống rốn không đủ số lượng để thực hiện cấy ghép cho người lớn
Dụng cụ tử cung tránh thai khẩn cấp,subtopic,[],,ra máu giữa chu kỳ,,không ngăn rụng trứng; ngăn thụ tinh; ngăn trứng đã thụ tinh làm tổ,,,,có thể đặt trong vòng 7 ngày sau quan hệ không bảo vệ; ngừa thai hiệu quả đến 5–10 năm,,không nên đặt nếu đang mắc bệnh lây truyền qua đường tình dục hoặc bị hãm hiếp,
Địa y planus,disease,['101'],,ngứa; đau; nóng rát; tiết dịch bất thường; bề mặt trắng; vệt trắng; sưng hồng,kem thuốc; thuốc mỡ; viên đặt; thuốc theo toa; thuốc tiêm,,,,,,,,
Viêm da tiếp xúc,disease,['101'],,ngứa; rát; đau nhức; nóng; trầy da,tránh tác nhân gây kích ứng; chườm lạnh; bôi mỡ bảo vệ; trường hợp nặng cần thuốc,kích ứng da với xà phòng; kích ứng da với vải; kích ứng da với nước hoa,,,,,,,
Tăng sinh nội mạc tử cung phức tạp,subdisease,['96'],,,,,,,,nhiều tuyến nội mạc chen chúc nhau.,,,
Người lành mang gen bệnh,topic,['10'],,không có triệu chứng trên lâm sàng; có triệu chứng nhẹ,,,,người lành mang gen bệnh là người mang một gen bình thường và 1 gen bất thường,,,,,
Sẩy thai liên tiếp,subtopic,[],,không có hoạt động tim thai; túi thai/phôi thai teo nhỏ,phương pháp thụ tinh trong ống nghiệm với chẩn đoán di truyền tiền cấy phôi có thể được dùng để loại bỏ phôi bất thường,u xơ tử cung; polyp; hội chứng buồng trứng đa nang; bất thường nhiễm sắc thể của thai phụ; bất thường nhiễm sắc thể của chồng; kháng thể kháng phospholipid (apl); kháng đông lupus; phôi nhận nhiễm sắc thể với số lượng bất thường trong quá trình thụ thai; bất thường bẩm sinh ở tử cung; tử cung có vách ngăn; hội chứng asherman; u xơ; hội chứng kháng phospholipid (aps),,sẩy thai liên tiếp được định nghĩa là khi bị sẩy thai hơn 2 lần; sẩy thai liên tiếp là khi thai phụ sẩy thai trên 3 lần liên tục.,,có thể tìm ra đầu mối nhưng không thể tìm ra câu trả lời chính xác hoàn toàn,,phụ nữ sau 3 lần sẩy thai nên đi khám toàn diện; kết quả xét nghiệm di truyền sẽ cho biết các lựa chọn,huyết khối; thay đổi cách bám của nhau thai; suy giảm lượng máu đến thai
Cấy nước tiểu,topic,['44'],,,,,,tiêu chuẩn xác định nhiễm trùng đường tiết niệu,,,,,
Cử động thai,topic,['32'],,rung; lắc; cuộn; giảm cử động,,hoạt động của mẹ; vị trí bánh nhau (mặt trước); tư thế thai,,,,bài viết cung cấp thông tin về cử động thai; thai phụ cảm nhận cử động đầu tiên ở tuần 18-20 (lần đầu) hoặc sớm hơn (tuần 16 ở người mang thai nhiều lần); thai <24 tuần; thai 24-28 tuần; thai >28 tuần,,cần đi khám ngay; cảm nhận cử động thai là dấu hiệu sức khỏe; giảm cử động có thể cảnh báo nguy cơ; không có bằng chứng đủ để khuyến nghị biểu đồ đếm cử động thai; quan trọng là theo dõi sự thay đổi so với bình thường; không dựa vào thiết bị nghe tim thai tại nhà; tiếp tục theo dõi cử động,
Xét nghiệm chẩn đoán trẻ dị tật bẩm sinh,subtopic,[],Chẩn đoán các khiếm khuyết di truyền nhất định và nhiều khiếm khuyết nhiễm sắc thể,,,,,,,,,,có nguy cơ nhỏ gây sẩy thai
Xét nghiệm chẩn đoán có thai,topic,['37'],Phát hiện hormone hcg (human chorionic gonadotropin) do nhau thai sản xuất sau khi phôi bám vào nội mạc tử cung,mệt mỏi; buồn nôn; căng ngực; mất kinh,,làm sai hướng dẫn,,,,hormone này tăng nhanh chóng trong những ngày đầu thai kỳ và gây ra nhiều triệu chứng mang thai; trễ kinh thường là triệu chứng đầu tiên; dễ sử dụng; có thể làm tại nhà; giá rẻ; cho kết quả nhanh; các que thử có độ nhạy khác nhau,,dễ sử dụng; phải làm đúng hướng dẫn để có kết quả chính xác; có thể làm tại nhà; giá rẻ; cho kết quả nhanh; các que thử có độ nhạy khác nhau; nếu đọc kết quả quá lâu so với hướng dẫn thì test không hợp lệ; nên đợi tới khi trễ kinh để kiểm tra,có thể ra kết quả sai
Acid Folic,topic,[],bổ sung acid Folic với liều khuyến cáo 400 micrograms trước và trong mang thai có thể giúp phòng ngừa các khuyết tật bẩm sinh ở não và tủy sống cho em bé của bạn; folate đóng vai trò rất quan trọng trong sản xuất hồng cầu; folate giúp cho ống thần kinh phát triển thành não và tủy sống bình thường; bác sĩ có thể kê đơn acid Folic,,,,,,,nguồn thực phẩm chứa acid folic tốt nhất là ngũ cốc; folate có trong tự nhiên được tìm thấy trong các loại rau có màu xanh và các loại trái cây có múi; các khuyết tật bẩm sinh thường xuất hiện trong 3-4 tuần đầu tiên của thai kì; nhu cầu sử dụng vitamin trước và trong khi mang thai không giống nhau,,nên bắt đầu bổ sung acid Folic khi nào; cần thiết phải bổ sung Folate trong giai đoạn sớm của thai kỳ khi mà não và tủy sống của thai nhi đang trong giai đoạn hình thành; phụ nữ bổ sung acid Folic ít nhất một năm trước khi mang thai làm giảm trên 50% nguy cơ sinh non; CDC khuyến cáo nên bắt đầu bổ sung acid folic mỗi ngày tối thiểu 1 tháng trước khi mang thai và trong suốt thai kì; bạn có thể cần nhiều hơn hoặc ít hơn so với trước khi mang thai; liều khuyến cáo sử dụng acid Folic cho tất cả phụ nữ trong độ tuổi sinh đẻ là 400 mcg mỗi ngày; chuẩn bị mang thai: 400 mcg; ba tháng đầu: 400 mcg; tháng 4-9: 600 mcg; trong khi cho con bú: 500 mcg,
Rạn da,topic,[],,,có thể điều trị bằng laser hoặc phương pháp y khoa nếu muốn cải thiện thêm,da bị kéo căng quá mức; tăng cân nhanh; trong thai kỳ khi bụng và ngực phát triển; nội tiết tố cũng làm mềm cấu trúc da khiến rạn dễ hình thành,,,,vết rạn sẽ mờ dần theo thời gian; vết rạn thường xuất hiện cuối quý 2 hoặc đầu quý 3 khi bụng phát triển nhanh; có thể xuất hiện ở bụng; có thể xuất hiện ở ngực; có thể xuất hiện ở mông; có thể xuất hiện ở hông; có thể xuất hiện ở đùi; có thể xuất hiện ở cánh tay; mỗi lần mang thai có thể khác nhau; vết rạn là vĩnh viễn nhưng thường mờ dần sau khoảng 1 năm,uống nhiều nước; quản lý cân nặng; tập thể dục thường xuyên,dầu và kem dưỡng da: không có hiệu quả ngăn ngừa hay chữa rạn da do chỉ tác động lớp ngoài; nhưng không ngăn rạn,
Rối loạn di truyền đa yếu tố,subtopic,['10'],,,,sự kết hợp của các yếu tố đột biến; một số yếu tố là di truyền; một số yếu tố không di truyền,,,,,,,
Giai đoạn thai,topic,[],,,,,,,,hai tuần cuối của quý đầu cũng là thời kì đầu của giai đoạn thai,,,
An thần,topic,[],làm dịu thần kinh và thư giãn ở những sản phụ quá lo lắng. Đôi khi chúng được sử dụng phối hợp với thuốc giảm đau,,,,,,,,,bạn nên tham khảo ý kiến bác sỹ trước về những nguy cơ khi sử dụng thuốc an thần,
Lộ tuyến cổ tử cung,disease,['85'],,ngứa; tiết nhiều huyết trắng; huyết trắng có mùi; huyết trắng đổi màu,chỉ cần khi bệnh nhân thấy bất tiện; đốt điện làm giảm huyết trắng một thời gian; đốt điện không phòng ngừa và không điều trị ung thư cổ tử cung,,,lộ tuyến cổ tử cung là tình trạng mô tuyến trong cổ tử cung di chuyển ra ngoài do estrogen,,,,cần kiêng quan hệ 2 tuần sau; nên tầm soát ung thư cổ tử cung định kỳ; nếu có bất thường sẽ được xử trí đúng,viêm âm đạo
Bao cao su,subtopic,"['12', '17']",Hoạt động như một hàng rào vật lý ngăn tinh trùng đi vào tử cung và tới gặp trứng; Thích hợp cho quan hệ tình dục ngoài kế hoạch,,,dương vật chạm vào vùng xung quanh âm đạo trước khi đeo bao cao su; bao cao su bị rách; bao cao su bung ra; bao cao su bị hỏng do móng tay sắc nhọn; bao cao su bị hỏng do đồ trang sức,Loại bao cao su; Bao cao su nam; Bao cao su nữ,,,hiệu quả tránh thai của bao cao su nam lên đến 98% nếu sử dụng đúng cách; chất bôi trơn nguồn gốc từ nước an toàn khi sử dụng với mọi loại bao cao su,,bạn có thể đến: phòng khám sức khỏe tình dục. phòng khám tránh thai. phòng khám cho người trẻ tuổi.; đặc biệt là khi quan hệ tình dục qua đường hậu môn để làm giảm nguy cơ rách bao cao su; sử dụng bất kì loại chất bôi trơn nào cùng với bao cao su polyurethane; bởi vì chất bôi trơn gốc dầu có thể làm hỏng bao cao su và làm nó có khả năng rách nhiều hơn; không cần chuẩn bị trước và thích hợp cho việc quan hệ tình dục ngoài kế hoạch; hầu như không có tác dụng phụ từ việc sử dụng bao cao su; bao cao su rất bền nhưng có thể rách hoặc hỏng nếu không sử dụng đúng cách; cân nhắc làm xét nghiệm các bệnh lây truyền qua đường tình dục (stis); luôn luôn mua bao cao su có nhãn hiệu bsi và dấu ce của châu âu. có nghĩa chúng đã được thử nghiệm theo tiêu chuẩn an toàn cần thiết; các bác sĩ và y tá làm việc theo những nguyên tắc nghiêm ngặt khi tiếp xúc với người dưới 16 tuổi; dị ứng với latex hoặc polyurethane; bao cao su có giá rẻ hơn các phương pháp tránh thai khác và có thể mua được ở nhiều cửa hàng; bao cao su không ảnh hưởng tới nội tiết tố tự nhiên của người phụ nữ; bao cao su có thể sử dụng được ngay sau khi sinh con và không ảnh hưởng đến nguồn sữa nếu bạn đang cho con bú; bao cao su từ mủ cao su và polyurethane cung cấp sự bảo vệ tốt nhất phòng bệnh stis; bao cao su nữ có thể được đưa vào âm đạo tối đa 8 giờ trước khi quan hệ; đeo bao cao su có thể là một phần thú vị trong tình dục và không khiến bạn cảm thấy gián đoạn; không sử dụng bao cao su quá 1 lần. sử dụng cái mới mỗi lần bạn quan hệ; không được dùng bao cao su quá hạn sử dụng; luôn sử dụng bao cao su có nhãn hiệu bsi và dấu ce trên bao bì. điều này có nghĩa chúng đã được thử nghiệm theo tiêu chuẩn an toàn cao; đảm bảo rằng dương vật của bạn không chạm vào bộ phận sinh dục của bạn tình trước khi bạn mang bao cao su; không sử dụng bao cao su quá 1 lần và không quá hạn sử dụng; luôn mua bao cao su có nhãn hiệu BSI và dấu CE; bao cao su nữ có thể đưa vào âm đạo tối đa 8 giờ trước khi quan hệ; đeo bao cao su có thể là một phần thú vị trong tình dục và không làm gián đoạn; đảm bảo rằng dương vật không chạm bộ phận sinh dục của bạn tình trước khi mang bao cao su; một số cặp vợ chồng dùng bao cao su trong màn dạo đầu để tránh gián đoạn quan hệ,
