entity_name,entity_type,article_ids,application,symptom,treatment,cause,subtopic,definition,subdisease,detail,prevention,advice,complication
Truyền oxytocin,topic,[],,các cơn co tử cung mạnh và đều hơn,truyền oxytocin (tên biệt dược hay sử dụng là syntocinon) để làm cơn co trở nên mạnh hơn,,,,,các cơn co thắt thường bắt đầu trong khoảng 30 phút sau khi dùng oxytocin,,bạn sẽ được đề nghị sử dụng các biện pháp giảm đau sau khi tiêm truyền oxytocin,
Rặn đẻ,topic,[],,cổ tử cung mở hết; cảm giác mót rặn như khi đi vệ sinh; em bé di chuyển dần xuống cổ tử cung; em bé chui ra ngoài qua âm đạo; rặn giữa các cơn co; không cảm thấy mót rặn ngay lập tức; rặn sinh dưới sự hướng dẫn của hộ sinh hoặc của bác sĩ,,,Giai đoạn 3 của chuyển dạ,,,quá trình rặn có thể kéo dài không quá 3 giờ nếu bạn mang thai lần đầu; quá trình rặn có thể kéo dài không quá 2 giờ nếu bạn đã từng mang thai,,chồng bạn cũng có thể có mặt để hỗ trợ bạn,
Hội chứng fitz-hugh-curtis,disease,[],,buồn nôn; nôn; sốt; đau đầu; ớn lạnh; tiết dịch âm đạo; đau nhiều hạ sườn phải; cảm thấy sức khỏe suy sụp; cơn đau lan đến vai phải; cơn đau lan đến mặt trong của cánh tay phải; vận động làm tăng cơn đau; vùng phía trên bên phải rất mềm; đổ mồ hôi ban đêm; nấc cụt; cảm giác sức khỏe suy sụp; đau vùng bụng dưới,liệu pháp kháng sinh; thuốc giảm đau (acetaminophen và codeine); phẫu thuật mở bụng,nhiễm trùng đường sinh dục trên ở phụ nữ; neisseria gonorrhoeae; chlamydia trachomatis; nhiễm vi khuẩn chlamydia trachomatis; nhiễm vi khuẩn neisseria gonorrhoeae,,hội chứng fitz-hugh-curtis được mô tả lần đầu tiên trong các tài liệu y khoa vào năm 1920.,,chlamydia và bệnh lậu là những bệnh lây truyền qua đường tình dục (stds) phổ biến; cơ chế bệnh sinh của fitz-hugh-curtis vẫn chưa được hiểu hoàn toàn; đáp ứng tự miễn với việc nhiễm vi khuẩn neisseria gonorrhoeae hoặc chlamydia trachomatis; một số nghiên cứu đã chứng minh rằng những người mắc hội chứng fitz-hugh-curtis có lượng kháng thể cao chống lại chlamydia trachomatis; nghiên cứu thêm là cần thiết để xác định vai trò của tự miễn dịch trong sự phát triển của hội chứng fitz-hugh-curtis; chẩn đoán/điều trị hội chứng fitz-hugh-curtis được thực hiện thông qua việc loại trừ các nguyên nhân khác gây đau bụng trên bên phải.; chụp x-quang đóng vai trò loại trừ các bệnh cảnh khác hoặc đánh giá tình trạng viêm quanh bao gan.; nội soi ổ bụng giúp các bác sĩ quan sát gan và mô quanh gan.; các xét nghiệm trong phòng thí nghiệm có thể xác định nhiễm chlamydia trachomatis hoặc neisseria gonorrhoeae.; bác sĩ có thể phá hủy bất kỳ mô sẹo xơ nào (kết dính) được tìm thấy trong vùng quanh gan,,,viêm màng lót dạ dày (phúc mạc); viêm quanh gan; viêm cơ hoành
Viêm âm đạo do nấm candida,subdisease,[],,,,sinh vật candida albicans,,,,bệnh nhân được đặt vòng nâng pessary ở vị trí cao trong âm đạo khi đi ngủ trong hai tuần liên tiếp,,,
Inhibin a,topic,[],,nồng độ tăng bất thường,,nhau thai sản xuất,,,,,,,liên quan hội chứng down
Vô sinh,topic,[],,,,nguyên nhân không thể mang thai có thể đến từ người chồng; nguyên nhân không thể mang thai có thể đến từ người vợ; nguyên nhân không thể mang thai có thể đến từ cả hai,Khám vô sinh; Xét nghiệm vô sinh dành cho nam giới; Xét nghiệm vô sinh dành cho nữ giới; Các biện pháp tránh thai nội tiết,,,ngay cả khi xét nghiệm đôi khi cũng không tìm ra được nguyên nhân tại sao cặp vợ chồng lại không thể mang thai,,,
Sids,disease,[],,,,,,trẻ sơ sinh tử vong đột ngột mà không có nguyên nhân rõ ràng; trẻ sơ sinh tử vong đột ngột mà không biết nguyên nhân rõ ràng,,,,,
đau nhức hông,symptom,[],,Ba tháng cuối,,,,,,,,,
Phương pháp mất kinh do tạo sữa,topic,[],,,,tăng prolactin khi cho con bú,,,,làm trì hoãn rụng trứng và kinh nguyệt,,,nguy cơ rụng trứng và mang thai trở lại cao hơn
Afp,topic,[],,,,nồng độ bất thường liên quan dị tật ống thần kinh,,,,,,,
3 tháng giữa,topic,[],,,,,,,,ba tháng giữa thai kỳ (quý hai của thai kỳ) là giai đoạn từ tuần thứ 13 cho đến tuần thứ 26 của thai kỳ; bác sĩ sẽ nói cho bạn biết kích thước thai dựa vào “chiều dài đầu mông”; đến 18 tuần thì thai nhi bắt đầu có thể nghe một số âm thanh như tiếng tim; mắt của bé có thể mở vào tuần thứ 20; các vân tay và chân được hình thành rõ ràng vào giữa quý hai; xuất hiện ở tay trước và sau đó là chân; điều này giúp phát triển khả năng nắm của thai nhi; lông tơ và các chất sáp màu trắng (chất gây) bao bọc và bảo vệ da của bé,,,
tránh phòng xông hơi và bồn tắm nóng,advice,[],,,,,,,,,,Chăm sóc bản thân,
Uống nước,topic,[],,,,,,,,,,phụ nữ mang thai nên uống ít nhất 8 đến 12 ly chất lỏng (2-3 lít) mỗi ngày,
Giới tính thai nhi,topic,[],,,,,,,,bé phải nằm ở tư thế thích hợp thì bác sĩ hoặc kỹ thuật viên siêu âm mới nhìn thấy các cơ quan sinh dục của bé,,,
Kháng sinh,topic,[],được dùng để điều trị nhiễm khuẩn,,,,,,,ối vỡ non xảy ra khi màng ối vỡ trước 37 tuần của thai kỳ,,,
Thời kỳ phôi,topic,[],,,,,,,,giai đoạn này kéo dài từ tuần thứ 5 cho đến tuần thứ 10 của thai kỳ; trong giai đoạn này em bé được gọi là phôi; các tế bào của phôi (được gọi là các tế bào mầm của phôi) sẽ nhân lên và phát triển thành hàng trăm loại tế bào giúp hình thành toàn bộ cơ thể,,,
Khám hiếm muộn,topic,[],,,,,Vô sinh chưa rõ nguyên nhân,,,,,mang theo một tinh thần thoải mái và sẵn sàng chia sẻ những nỗi niềm riêng; mang theo tất cả các kết quả xét nghiệm trước đây đã thực hiện ở các cơ sở khám hiếm muộn và phụ khoa; bạn nên chia sẻ về đời sống tình dục của hai vợ chồng; bạn nên nói về mức độ stress của mình; bạn nên mô tả chu kỳ kinh của mình; bạn nên thông báo nếu đã từng mắc bệnh phải điều trị lâu dài; bạn nên thông báo nếu đã từng phẫu thuật; bạn nên thông báo nếu đã từng có thai; bạn nên thông báo nếu đã từng nạo phá thai; bạn nên thông báo thời gian không áp dụng hoặc ngừng sử dụng các biện pháp tránh thai; bạn nên chia sẻ về những lần điều trị trước nếu có,
Lập kế hoạch để chuẩn bị mang thai,topic,[],,,,lo âu; những chất này có thể ảnh hưởng đến khả năng sinh sản và sức khỏe của trẻ; buồn bã; căng thẳng kéo dài,,,,,tiêm phòng vaccine trước hoặc trong thai kỳ theo khuyến cáo,chăm sóc sức khỏe tiền thai kỳ giúp bé có thể chào đời khỏe mạnh; bắt đầu bằng việc lên kế hoạch và hành động; thực hiện các bước để đạt mục tiêu có thai và sinh em bé khỏe mạnh; đi khám bác sĩ sản khoa để được tư vấn chăm sóc sức khỏe tiền thai kỳ; hãy liệt kê câu hỏi và vấn đề cần trao đổi để không bỏ sót khi gặp bác sĩ; cần điều chỉnh trước khi mang thai; tiêm chủng đúng thời điểm giúp mẹ có thai kỳ khỏe mạnh và bảo vệ em bé suốt đời; duy trì cân nặng hợp lý trước khi mang thai; tạo lối sống ăn uống lành mạnh và tập thể dục thường xuyên; chia sẻ thông tin tiền sử gia đình với bác sĩ để phòng ngừa rủi ro cho con; chú ý đến sức khỏe tinh thần; tìm sự hỗ trợ từ bác sĩ hoặc chuyên gia tâm lý; duy trì thói quen lành mạnh; khám thai định kỳ để được hỗ trợ chăm sóc trong suốt thai kỳ,một số thuốc có thể gây dị tật bẩm sinh; ảnh hưởng đến cuộc sống
Nguy cơ liên quan đến cân nặng,topic,[],,,,,,,,,,,sinh con nhẹ cân; khó bú; tăng nguy cơ bệnh; chậm phát triển; sinh con to; biến chứng sinh; tăng nguy cơ sinh mổ; béo phì cho mẹ và bé
Xét nghiệm viêm gan B,topic,[],phát hiện nhiễm virus viêm gan B,,,,,,,,,,
Thai quá ngày dự sinh,topic,[],,,khởi phát chuyển dạ bằng cách làm vỡ màng ối,,,,,ngày dự sinh được xác định dựa vào ngày đầu tiên hành kinh của kỳ kinh cuối cùng và kích thước của tử cung (dạ con) trong giai đoạn sớm của thai kỳ.; một cách đáng tin cậy để biết ngày dự sinh là đếm đến 40 tuần kể từ ngày đầu của kỳ kinh cuối.,,bác sĩ sẽ kiểm tra thai nhi chặt chẽ hơn; tim thai nhi được kiểm tra bằng máy theo dõi tim thai mỗi 1 đến 2 lần trong tuần; siêu âm được thực hiện để đánh giá lượng nước ối xung quanh thai nhi; siêu âm cũng được sử dụng để xem cử động của thai nhi; bạn cần liên tục theo dõi cử động thai trong suốt thai kỳ; bác sĩ cũng sẽ kiểm tra cổ tử cung để xem cổ tử cung đã mở và ngắn lại chưa; khởi phát chuyển dạ (còn gọi là giục sinh) cũng có thể được đề nghị ở trường hợp thai quá ngày dự sinh 1 tuần; nhiều bác sĩ cho khởi phát chuyển dạ khi thai quá ngày dự sinh 2 tuần,suy thai; thai to gây sinh khó; thai nhi không đủ oxy; tim thai giảm; thai nhi không thể chịu đựng được cuộc chuyển dạ
Nhịp tim thai bất thường,topic,[],,,sinh mổ; thay đổi tư thế để giúp thai nhận thêm nhiều oxy; lấy thai bằng kềm; hút chân không,nguyên nhân gây tim thai bất thường,,,,,,cần phải tiến hành các xét nghiệm khác để biết điều gì xảy ra với thai,
Vỡ màng ối,topic,[],,,,,,,,việc vỡ túi ối có thể giúp bắt đầu các cơn co tử cung; nó cũng có thể làm các cơn co mạnh lên nếu các cơn co tử cung đã bắt đầu,,,
Xét nghiệm tầm soát người mang mầm gen bệnh,topic,[],xét nghiệm tầm soát người mang mầm gen bệnh được thực hiện để dự đoán khả năng con sinh ra mắc rối loạn di truyền; xét nghiệm được thực hiện bằng cách lấy mẫu máu hoặc nước bọt và gửi đến phòng thí nghiệm; hiện chỉ có một số bệnh được tầm soát; kết quả xét nghiệm giúp bác sĩ tính xác suất con bị bệnh; xét nghiệm có thể cho kết quả dương tính giả hoặc âm tính giả; vẫn quyết định mang thai và làm chẩn đoán tiền sản; thụ tinh nhân tạo với trứng/tinh trùng hiến kết hợp chẩn đoán di truyền tiền cấy phôi,,,,,người mang mầm gen bệnh là người không có triệu chứng rõ rệt nhưng có khả năng truyền gen gây bệnh cho con,,nếu người đầu tiên xét nghiệm không mang gen bệnh thì không cần kiểm tra thêm; xơ nang; hội chứng nhiễm sắc thể X dễ gãy; bệnh hồng cầu hình liềm; bệnh Tay-Sachs,,lựa chọn không mang thai,kết quả âm tính giả vẫn có nguy cơ con sinh ra bị rối loạn di truyền
són tiểu khi ho hoặc hắt hơi,symptom,[],,Ba tháng đầu,,,,,,,,,
cần theo dõi số lần cử động,advice,[],,,,,,,,,,Ba tháng cuối,
Prostaglandin,topic,[],,,,,,,,,,,tăng nguy cơ vỡ tử cung
Dụng cụ tử cung tránh thai,subtopic,[],,ra máu giữa chu kỳ; co thắt; đau bụng nhẹ; ra máu trong 1-2 tuần đầu; kinh nguyệt nhiều hơn,,không ngăn rụng trứng; ngăn thụ tinh; ngăn trứng đã thụ tinh làm tổ; ngăn tinh trùng gặp trứng; làm thay đổi nội mạc tử cung,,,,có thể đặt trong vòng 7 ngày sau quan hệ không bảo vệ; ngừa thai hiệu quả đến 5–10 năm; có 2 loại: dụng cụ tử cung chứa đồng (phóng thích đồng để ngừa thai) và dụng cụ tử cung chứa nội tiết (phóng thích progestin); thời gian tác dụng: loại chứa đồng có hiệu quả đến 12 năm; trước đây gọi là 'vòng tránh thai' vì loại hình tròn phổ biến vào thập niên 80-90; hiện nay chủ yếu dùng loại hình chữ t; loại chứa nội tiết cần thay sau 5 năm,,không nên đặt nếu đang mắc bệnh lây truyền qua đường tình dục hoặc bị hãm hiếp; dùng được cho phụ nữ cho con bú; hiệu quả cao; tác dụng lâu dài (5-10 năm); chi phí không cao; tiện lợi; có thể tháo bất kỳ lúc nào; hiệu quả ngay; ít tác dụng phụ; không bảo vệ khỏi bệnh lây truyền qua đường tình dục (stis).; có thể tháo ra bất kỳ lúc nào nếu muốn có thai hoặc ngừng sử dụng; có thể kiểm tra dây trong âm đạo bằng tay sạch; nên kiểm tra định kỳ hàng năm,vô sinh; thủng tử cung khi đặt; nhiễm trùng vùng chậu
vú to và tiết sữa non,symptom,[],,Ba tháng cuối,,,,,,,,,
Progesterone đặt âm đạo,subtopic,[],có tác dụng ngăn ngừa sinh non chỉ khi cổ tử cung ngắn và mang đơn thai,,progesterone đặt âm đạo có tác dụng ngăn ngừa sinh non chỉ khi cổ tử cung ngắn và mang đơn thai,,,,,sản phụ có thể sử dụng một dụng cụ như một chiếc tăm bông để đẩy progresterone vào trong âm đạo; thời gian bắt đầu điều trị từ tuần thai thứ 24 và cứ tiếp tục cho đến tuần 37; progesterone đặt âm đạo không phải lúc nào cũng có hiệu quả trong ngăn ngừa sinh non; progesterone đặt âm đạo không có tác dụng phụ cho cả sản phụ và thai nhi,,,progesterone đặt âm đạo không có tác dụng phụ cho cả sản phụ và thai nhi
Khâu eo cổ tử cung,topic,[],,,bác sĩ sẽ khâu vào cổ tử cung giúp giữ cổ tử cung đóng kín và thai nhi không sinh ra quá sớm; bác sĩ sẽ cắt chỉ vào khoảng tuần thứ 37 của thai kỳ hoặc khi có dấu hiệu chuyển dạ,,,,,,,trao đổi với bác sĩ để biết thêm thông tin,
Canxi,topic,[],Canxi không chỉ là thành phần tạo xương mà còn đóng vai trò quan trọng trong việc duy trì cho mô cơ khỏe mạnh và đảm bảo chức năng của hệ thần kinh; canxi cần cho răng và xương khỏe mạnh; canxi điều hòa sự co cơ (giống như nhịp tim) và tham gia giải phóng một số hormon và enzym; giúp con bạn phát triển; chống lại bệnh béo phì sau này,,,,,,,các nghiên cứu cho thấy 1000 ngày đầu tiên trong cuộc đời của một em bé – tính từ lúc thụ tinh đến hết tuổi thứ 2 – là khoảng thời gian cốt yếu cho sự phát triển của trẻ; các loại đậu; quả vả; bông cải xanh; rau bina; đậu hũ; lá bồ công anh; ngũ cốc ăn sáng bổ sung canxi; thức uống bổ sung canxi như sữa đậu nành; vỏ trứng nghiền (có thể ở dạng bột được thêm vào thức ăn và nước uống),,Bổ sung đủ canxi trong thai kì là việc làm cần thiết cho sự phát triển của thai nhi,dẫn đến các rối loạn nghiêm trọng như loãng xương; em bé càng nhẹ cân khi sinh càng tăng tỉ lệ mắc bệnh lí tim mạch về sau; bào thai suy dinh dưỡng sẽ dẫn đến ưu tiên phát triển một số phần cơ thể và sẽ nhường máu từ những phần thấp hơn để phân phối cho não
Kỹ thuật lamaze,topic,[],khám phá tất cả những cách phụ nữ có thể tìm thấy sức mạnh và sự thoải mái trong quá trình chuyển dạ và sinh,,kỹ thuật khác,,,kỹ thuật lamaze là phương pháp được sử dụng rộng rãi nhất ở hoa kỳ. triết lý lamaze cho rằng sinh nở là một quá trình tự nhiên và rằng phụ nữ nên được trao quyền thông qua giáo dục và hỗ trợ để có thể tiếp cận nó với sự tự tin. mục tiêu của lamaze là để khám phá tất cả những cách phụ nữ có thể tìm thấy sức mạnh và sự thoải mái trong quá trình chuyển dạ và sinh.,,các lớp học tập trung vào các kỹ thuật thư giãn và cũng khuyến khích người mẹ quen dần với tình trạng đau thông qua đào tạo và chuẩn bị (phương pháp này nhằm mục đích chuẩn bị về mặt tinh thần).,,,
Thuốc tránh thai kết hợp,topic,[],,,,thuốc điều trị HIV; rifampin; griseofulvin; một số thuốc chống co giật; griseofulvin (kháng sinh),,,,kinh ngắn lại hoặc ngừng hẳn,,uống ngày đầu chu kỳ kinh; uống chủ nhật đầu tiên sau khi bắt đầu chu kỳ (cần biện pháp phụ trợ 7 ngày); điều hòa kinh; giảm lượng máu; giảm mụn; tăng mật độ xương tiền mãn kinh; uống hàng ngày trong 1 năm,
Tiêm tránh thai,topic,[],,mệt mỏi; chảy máu bất thường; chóng mặt; đau đầu; tăng cân; căng thẳng; chảy máu bất thường 6–9 tháng đầu,,,,,,tiêm mỗi 3 tháng tại cơ sở y tế; mũi đầu tiên thường trong 5 ngày đầu chu kỳ kinh; khó có thai trở lại (10 tháng hoặc lâu hơn sau ngừng tiêm),,dùng được cho phụ nữ cho con bú,chảy máu bất thường 6–9 tháng đầu
